//EXTRASUNNY
//Midnight
50 199 184  235 147 75  255 208 163  -1  0  44  51 150 255  255 255 255  -1  -1  -1  -1  1  1500  147.1  119 120 120  105 105 105  0 0 0 239  0.2  0  0.61  2.87  109 120 122  0 0 0  0.71  1  0.8  1  1  1.18  15.94  127.65  1.47  255.43  0.1  77  10.25  4  4  8  1.5  9  0.458  0.529 0.757 0.91  0.949 0.969 1  1 0.894 0.698  0.361 0.31 0.31  1  1.86  0.451  -1  -1  0.561 0.478 0.408  0.396  1.434  0.285  0.132  -1 1  6.272  0.548  0.378  -1  0.373  0.4  0.124  0.89  1.265  0.89 0.89 0.89  0.14  0.941 0.82 0.706  1  8  0  0.685  0  24 25 26  0  0  -1  -1  0  0  1000  -1  -1  0.3  1  1.5  0.8  1  1  1  0.725  2  1  1
//Midday
121 199 191  240 237 209  255 223 194  -1  0  44  51 150 255  255 255 255  -1  -1  -1  -1  1  1500  147.1  119 120 120  105 105 105  0 0 0 239  0.2  0  0.61  2.87  109 120 122  0 0 0  0.76  1  0.8  1  1  1.18  15.94  127.65  1.47  255.43  0.1  77  10.25  4  4  8  1.5  9  0.458  0.682 0.82 0.91  0.949 0.969 1  1 0.894 0.698  0.361 0.31 0.31  1  1.95  0.361  -1  -1  0.561 0.514 0.471  0.396  1.434  0.285  0.132  -1 1  6.272  0.548  0.51  -1  0.373  0.4  0.124  0.89  1.265  0.89 0.89 0.89  0.14  0.941 0.82 0.706  1  8  0  0.685  0  24 25 26  0  0  -1  -1  0  0  1000  -1  -1  0.3  1  1.5  0.8  1  1  1  0.725  2  1  1
//6PM
255 219 166  119 144 247  250 239 207  -1  0  24  140 148 255  255 255 255  -1  -1  -1  -1  1  1500  73  119 120 120  105 105 105  56 49 43 239  0.14  0  0.61  2.88  125 110 90  0 0 0  0.66  1  0.78  0.82  1  1.18  16  128  1.46  256  0.17  77  20.75  4  6  14.5  13  10  0.4  0.678 0.839 1  0.871 0.486 0.486  1 0.894 0.698  1 0.882 0.588  1  1.86  0.203  -1  -1  0.478 0.478 0.478  0.396  1.296  0.252  0.132  -1 0.757  8  0.667  1.7  -1  0.088  0.4  0.124  0.89  1.265  0.8 0.8 0.8  0.14  0.953 0.761 0.761  0.164  8  0  0.685  0  24 25 26  0  0  -1  -1  0  0  1000  -1  -1  0.225  1  1.05  1  1  1  1  0.75  2  1  1
//7PM
255 227 166  250 136 42  255 134 42  -1  0  24  255 140 140  255 255 255  -1  -1  -1  -1  1  1500  73  119 120 120  105 105 105  61 31 0 239  0.14  0  0.61  2.88  122 110 94  0 0 0  0.66  1  0.71  0.82  1  1.18  16  128  1.78  256  0.17  77  20.75  4  4.5  10  13  10  0.4  0.969 0.925 0.882  0.871 0.486 0.486  1 0.894 0.698  1 0.882 0.588  1  1.86  0.203  -1  -1  0.49 0.451 0.435  0.396  1.296  0.252  0.132  -1 0.757  8  0.667  1.7  -1  0.088  0.4  0.124  0.89  1.265  0.8 0.8 0.8  0.14  0.949 0.906 0.761  0.164  8  0  0.685  0  24 25 26  0  0  -1  -1  0  0  1000  -1  -1  0.225  1  1.05  1.1  1  1  0.825  0.8  2  1  1
//8PM
255 227 166  250 136 42  255 134 42  -1  0  24  255 140 140  255 255 255  -1  -1  -1  -1  1  1500  73  119 120 120  105 105 105  13 13 13 239  0.21  0  0.61  2.88  122 110 94  0 0 0  0.66  1  0.71  0.82  1  1.18  16  128  2.56  256  0.17  77  15  2.25  2.5  10  13  10  0.4  1 0.839 0.678  0.871 0.486 0.486  1 0.894 0.698  1 0.882 0.588  1  1.86  0.203  -1  -1  0.478 0.478 0.478  0.396  1.296  0.252  0.132  -1 0.757  8  0.667  1.7  -1  0.088  0.4  0.124  0.89  1.265  0.8 0.8 0.8  0.14  0.949 0.906 0.761  0.164  8  0  0.685  0  24 25 26  0  0  -1  -1  0  0  1000  -1  -1  0.225  1  1.05  0.95  1  1  0.825  0.8  2  1  1
//9PM
118 137 255  255 193 117  250 125 117  -1  0  0  139 111 129  255 45 0  -1  -1  -1  -1  1  1500  9  62 120 141  104 198 255  26 32 41 100  2.85  0.08  0.57  3.75  133 96 66  0 0 0  0.37  1  0.74  0.6  1  1  8  64  18.73  256  0.1  0  11.75  4.5  2.5  6.5  18  3  0.46  0.678 0.839 1  0.812 0.906 1  1 0.894 0.698  0.361 0.31 0.31  1  11  0.215  -1  -1  0.478 0.478 0.478  0.368  0.998  0  0.132  -1 0.757  8  0.667  1.7  -1  0.088  0.4  0.124  0.89  1.265  0.8 0.8 0.8  0.14  0.91 0.773 0.773  0.159  8  0.179  0.133  0  24 25 26  0  0  -1  -1  0.04  0  1000  -1  -1  0  0.8  1  0.7  1  1  1  0.825  2  1  1
//10PM
142 159 180  145 148 180  33 119 147  -1  0  0  13 13 13  0 0 0  -1  -1  -1  -1  1  1500  50  35 9 10  26 30 36  41 51 64 150  2.4  0.63  0.7  4.45  128 128 128  0 0 0  0.65  1  0.77  0.62  1  1.28  15  348.75  19.88  256  0  0  1.16  3.94  3.95  3.05  0  0  0.643  0.22 0.22 0.22  1 0.561 0.059  0 0 0  0.361 0.31 0.31  1  11.205  0  -1  -1  0.31 0.306 0.306  0.368  0.998  1.07  0.132  -1 0.757  8  0.667  1.7  -1  0.088  1.513  0.124  0.89  1.265  0.259 0.259 0.259  0.14  0.239 0.196 0.196  0.164  8  0.359  0.174  0.256  0 0 0  0  4  -1  -1  0  0  1000  -1  -1  0.1  0.25  3.15  0.8  1  1  1  0.9  2  1  1

//SUNNY_WINDY
//Midnight
30 183 217  30 183 217  0 105 217  -1  0  120  5 255 168  0 0 0  -1  -1  -1  -1  0.6  1500  50  35 9 10  26 30 36  99 99 99 240  3.21  0.21  0.72  2.12  119 140 144  0 0 0  0.28  1  1  1  1  1.17  15.96  127.74  19.86  255.58  0  0  2.3  3.99  3.99  1.75  0  -1  0.8  0.267 0.384 0.502  0.812 0.906 1  1 0.894 0.698  0.361 0.31 0.31  1  6.613  0.215  -1  -1  0.478 0.478 0.478  0.795  0.998  0  0.132  -1 0.757  8  0.667  1.7  -1  0.088  0.4  0.124  0.89  1.265  0.8 0.8 0.8  0  0.831 0.831 0.831  1  6  0.363  0  0.045  25.75 25 26  0.199  0.096  -1  -1  0  0  1000  -1  -1  0  0.775  3.625  0.75  1  1  1  0.825  2  1  1
//5AM
30 183 217  30 183 217  0 105 217  -1  0  120  5 255 168  0 0 0  -1  -1  -1  -1  0.6  1500  50  35 9 10  26 30 36  92 92 92 240  3.21  0.21  0.72  2.12  119 140 144  0 0 0  0.28  1  1  1  1  1.17  15.96  127.74  19.86  255.58  0  0  2.3  3.99  3.99  1.75  0  -1  0.8  0.267 0.384 0.502  0.812 0.906 1  1 0.894 0.698  0.361 0.31 0.31  1  6.613  0.215  -1  -1  0.478 0.478 0.478  0.795  0.998  0  0.132  -1 0.757  8  0.667  1.7  -1  0.088  0.4  0.124  0.89  1.265  0.8 0.8 0.8  0  0.831 0.831 0.831  1  6  0.363  0  0.045  25.75 25 26  0.199  0.096  -1  -1  0  0  1000  -1  -1  0  0.7  3.7  0.8  1  1  1  0.825  2  1  1
//6AM
255 227 166  250 136 42  255 189 42  -1  0  24  191 200 160  255 255 255  -1  -1  -1  -1  1  1500  73  119 120 120  105 105 105  31 31 31 239  0.19  0  0.5  1.45  108 120 99  0 0 0  0.31  1  0.81  0.82  1  1.18  16  128  1.46  256  0.17  77  20.75  5  5  8.25  13  10  0.4  0.678 0.839 1  0.871 0.486 0.486  1 0.894 0.698  1 0.882 0.588  1  1.86  0.203  -1  -1  0.478 0.478 0.478  0.396  1.296  0.252  0.132  -1 0.757  8  0.667  1.7  -1  0.088  0.4  0.124  0.89  1.265  0.8 0.8 0.8  0.14  0.953 0.761 0.761  0.164  8  0  0.685  0  24 25 26  0  0  -1  -1  0  0  1000  -1  -1  0.225  1  1.05  1.05  1  1  1  0.75  2  1  1
//7AM
255 227 166  250 136 42  255 179 42  -1  0  24  255 140 140  255 255 255  -1  -1  -1  -1  1  1500  73  119 120 120  105 105 105  8 8 8 239  0.19  0  0.5  3.78  122 110 94  0 0 0  0.41  1  0.76  0.82  1  1.18  16  128  1.46  256  0.17  77  20.75  4  4  11.5  13  10  0.4  0.678 0.839 1  0.871 0.486 0.486  1 0.894 0.698  1 0.882 0.588  1  1.86  0.203  -1  -1  0.478 0.478 0.478  0.396  1.296  0.252  0.132  -1 0.757  8  0.667  1.7  -1  0.088  0.4  0.124  0.89  1.265  0.8 0.8 0.8  0.14  0.953 0.761 0.761  0.164  8  0  0.685  0  24 25 26  0  0  -1  -1  0  0  1000  -1  -1  0.225  1  1.05  0.85  1  1  1  0.775  2  1  1
//9AM
206 210 226  128 163 226  255 248 255  -1  0  0  155 209 255  255 255 255  -1  -1  -1  -1  1  1500  73  119 120 120  105 105 105  26 32 36 239  0.12  0  0.5  2.22  116 140 128  0 0 0  0.36  1  0.72  1  1  1.13  16  128  1.46  256  0.08  77  11  7.44  10.25  14.5  1  0  0.46  0.678 0.839 1  0.812 0.906 1  1 0.894 0.698  0.361 0.31 0.31  1  6.613  0.215  -1  -1  0.478 0.478 0.478  0.368  0.998  0  0.132  -1 0.757  8  0.667  1.7  -1  0.088  0.4  0.124  0.89  1.265  0.8 0.8 0.8  0.14  0.953 0.761 0.761  0.164  8  0  0.685  0  24 25 26  0  0  -1  -1  0  0  1000  -1  -1  0.225  1  1  1.2  1  1  1  0.7  2  1  1
//Midday
250 253 255  117 172 255  146 186 224  -1  0  46  112 179 255  255 255 255  -1  -1  -1  -1  1  1500  73  119 120 120  105 105 105  0 40 60 239  0.2  0.22  0.5  4.55  138 131 106  0 0 0  0.45  1  0.82  1  1  0.85  16  128  1.46  256  0.18  77  12  4.25  10.25  10  13  0  0.382  0.678 0.839 1  0.812 0.906 1  1 0.894 0.698  0.361 0.31 0.31  1  6.613  0.215  -1  -1  0.478 0.478 0.478  0.368  0.998  0  0.132  -1 0.757  8  0.667  1.7  -1  0.088  0.4  0.124  0.89  1.265  0.8 0.8 0.8  0.14  0.953 0.761 0.761  0.164  8  0  0.685  0  24 25 26  0  0  -1  -1  0  0  1000  -1  -1  0  1  1  0.75  1  1  1  0.75  2  1  1
//6PM
255 204 204  117 172 255  146 186 224  -1  0  46  112 179 255  255 255 255  -1  -1  -1  -1  1  1500  73  119 120 120  105 105 105  0 40 60 239  0.2  0.22  0.5  4.55  138 131 106  0 0 0  0.45  1  0.82  1  1  0.85  16  128  1.46  256  0.18  77  12  4.25  10.25  10  13  0  0.382  0.678 0.839 1  0.812 0.906 1  1 0.894 0.698  0.361 0.31 0.31  1  6.613  0.215  -1  -1  0.478 0.478 0.478  0.368  0.998  0  0.132  -1 0.757  8  0.667  1.7  -1  0.088  0.4  0.124  0.89  1.265  0.8 0.8 0.8  0.14  0.953 0.761 0.761  0.164  8  0  0.685  0  24 25 26  0  0  -1  -1  0  0  1000  -1  -1  0  0.875  1  0.8  1  1  1  0.75  2  1  1
//7PM
250 253 255  117 172 255  255 142 28  -1  0  0  155 209 255  255 255 255  -1  -1  -1  -1  1  1500  73  119 120 120  105 105 105  32 68 87 239  0.69  0.22  0.5  5.03  138 131 106  0 0 0  0.49  1  0.87  0.85  1  0.85  16  128  4.53  256  0.08  77  11.5  4.5  5.5  7  13  0  0.46  0.678 0.839 1  0.812 0.906 1  1 0.894 0.698  0.361 0.31 0.31  1  6.613  0.215  -1  -1  0.478 0.478 0.478  0.368  0.998  0  0.132  -1 0.757  8  0.667  1.7  -1  0.088  0.4  0.124  0.89  1.265  0.8 0.8 0.8  0.14  0.953 0.761 0.761  0.164  8  0  0.685  0  24 25 26  0  0  -1  -1  0  0  1000  -1  -1  0  0.625  1  0.6  1  1  1  0.725  2  1  1
//8PM
118 137 255  255 193 117  250 125 117  -1  0  1  107 107 107  255 45 0  -1  -1  -1  -1  1  1500  9  62 120 141  104 198 255  35 37 41 238  3.7  0.6  0.57  6.65  133 96 66  0 0 0  0.25  1  0.74  0.67  1  1  8  64  18.73  256  0.1  0  2.75  4.5  2.5  4.5  18  12  0.46  0.678 0.839 1  0.812 0.906 1  1 0.894 0.698  0.361 0.31 0.31  1  11  0.215  -1  -1  0.478 0.478 0.478  0.368  0.998  0  0.132  -1 0.757  8  0.667  1.7  -1  0.088  0.4  0.124  0.89  1.265  0.8 0.8 0.8  0.14  0.91 0.773 0.773  0.159  1.7  0.179  0.133  0  24 25 26  0  0  -1  -1  0.04  0  1000  -1  -1  0.175  0.7  1.825  0.5  1  1  1  0.8  2  1  1
//9PM
118 137 255  255 193 117  250 125 117  -1  0  0  139 111 129  255 45 0  -1  -1  -1  -1  1  1500  9  62 120 141  104 198 255  16 23 38 238  3.7  0.6  0.57  6.65  133 96 66  0 0 0  0.25  1  0.74  0.67  1  1  8  64  18.73  256  0.1  0  2.75  4.5  2.5  4.5  18  12  0.46  0.678 0.839 1  0.812 0.906 1  1 0.894 0.698  0.361 0.31 0.31  1  11  0.215  -1  -1  0.478 0.478 0.478  0.368  0.998  0  0.132  -1 0.757  8  0.667  1.7  -1  0.088  0.4  0.124  0.89  1.265  0.8 0.8 0.8  0.14  0.91 0.773 0.773  0.159  1.7  0.179  0.133  0  24 25 26  0  0  -1  -1  0.04  0  1000  -1  -1  0.125  0.75  2  0.5  1  1  1  0.8  2  1  1
//10PM
30 183 217  30 183 217  222 255 125  -1  0  120  5 151 255  0 0 0  -1  -1  -1  -1  0.6  1500  50  35 9 10  26 30 36  78 108 138 240  3.21  0.21  0.72  3.27  119 140 144  0 0 0  0.37  1  1  1  1  1.14  15.96  127.74  19.86  255.58  0  0  2.5  3.99  3.99  1.75  0  0  0.9  0.267 0.384 0.502  0.812 0.906 1  1 0.894 0.698  0.361 0.31 0.31  1  6.613  0.215  -1  -1  0.478 0.478 0.478  0.795  0.998  0  0.132  -1 0.757  8  0.667  1.7  -1  0.088  0.4  0.124  0.89  1.265  0.8 0.8 0.8  0  0.831 0.831 0.831  1  6  0.363  0  0  25.75 25 26  0  0  -1  -1  0  0  1000  -1  -1  0  0.575  4.017  0.65  1  1  1  0.925  2  1  1

//CLOUDY
//Midnight
30 183 217  30 183 217  219 219 217  -1  0  179  0 225 255  0 0 0  -1  -1  -1  -1  0.7  1500  50  35 9 10  26 30 36  5 10 15 240  1.96  0.09  0.63  2.97  155 181 186  0 0 0  0.43  1  0.8  0.62  1  1.25  16  128  19.88  256  0  0  1.5  1.75  2.25  1.5  0  0  0.425  0.149 0.886 1  0.812 0.906 1  1 0.894 0.698  0.361 0.31 0.31  1  6.613  0.215  -1  -1  0.478 0.478 0.478  0.368  0.998  0  0.132  -1 0.757  8  0.677  0.79  -1  0.088  0.4  0.124  0.89  1.265  0.8 0.8 0.8  0  0.522 0.514 0.482  0.554  6  0.363  0  0  25.75 25 26  0  0  -1  -1  0  0  1000  -1  -1  0  0.45  4  0.85  1  1  1  0.95  1  1  1
//5AM
90 166 198  90 166 198  0 0 0  -1  0  179  0 225 255  0 0 0  -1  -1  -1  -1  0.7  1500  50  35 9 10  26 30 36  5 10 15 240  1.96  0.09  0.63  2.97  155 181 186  0 0 0  0.43  1  0.8  0.62  1  1.25  16  128  19.88  256  0  0  0  2.88  3.13  1.5  0  0  0.425  0.149 0.886 1  0.812 0.906 1  1 0.894 0.698  0.361 0.31 0.31  1  6.613  0.215  -1  -1  0.478 0.478 0.478  0.368  0.998  0  0.132  -1 0.757  8  0.677  0.79  -1  0.088  0.4  0.124  0.89  1.265  0.8 0.8 0.8  0  0.522 0.514 0.482  0.554  6  0.363  0  0  25.75 25 26  0  0  -1  -1  0  0.11  1000  -1  -1  0  0.45  4.05  0.8  1  1  1  0.95  1  1  1
//6AM
